OrderDate,CustomerID,Category,Product,Quantity,UnitPrice,Region,Revenue,Month,DayOfWeek,IsWeekend
2025-03-21,CUST0201,Electronics,Bluetooth Speaker,2,239.48,South,478.96,2025-03,Friday,False
2025-11-23,CUST0198,Home & Kitchen,Blender,3,60.06,West,180.18,2025-11,Sunday,True
2025-04-03,CUST0738,Toys,RC Car,5,22.18,South,110.9,2025-04,Thursday,False
2025-03-05,CUST0221,Toys,RC Car,2,11.44,North,22.88,2025-03,Wednesday,False
2025-09-11,CUST0377,Apparel,Running Shoes,1,74.84,South,74.84,2025-09,Thursday,False
2025-04-02,CUST0035,Home & Kitchen,Throw Pillow,5,78.77,West,393.84999999999997,2025-04,Wednesday,False
2025-08-23,CUST0293,Apparel,Winter Jacket,4,94.69,South,378.76,2025-08,Saturday,True
2025-08-07,CUST0644,Apparel,Running Shoes,1,107.23,East,107.23,2025-08,Thursday,False
2025-08-14,CUST0429,Toys,Puzzle 1000pc,3,29.61,East,88.83,2025-08,Thursday,False
2025-03-12,CUST0074,Apparel,Winter Jacket,3,33.93,East,101.78999999999999,2025-03,Wednesday,False
2025-02-06,CUST0103,Sports,Water Bottle,5,133.96,North,669.8000000000001,2025-02,Thursday,False
2025-02-25,CUST0535,Electronics,Laptop Stand,1,179.51,South,179.51,2025-02,Tuesday,False
2025-08-27,CUST0525,Sports,Yoga Mat,2,24.62,North,49.24,2025-08,Wednesday,False
2025-08-22,CUST0342,Toys,Plush Toy,3,64.54,North,193.62,2025-08,Friday,False
2025-09-17,CUST0288,Toys,Plush Toy,2,72.05,South,144.1,2025-09,Wednesday,False
2025-04-08,CUST0736,Apparel,Winter Jacket,3,77.7,North,233.10000000000002,2025-04,Tuesday,False
2025-09-03,CUST0726,Toys,Plush Toy,3,55.28,East,165.84,2025-09,Wednesday,False
2025-12-22,CUST0323,Electronics,Wireless Earbuds,4,191.54,East,766.16,2025-12,Monday,False
2025-07-03,CUST0473,Sports,Yoga Mat,3,121.38,South,364.14,2025-07,Thursday,False
2025-11-26,CUST0312,Electronics,Bluetooth Speaker,4,157.97,North,631.88,2025-11,Wednesday,False
2025-09-29,CUST0441,Home & Kitchen,Non-Stick Pan,4,71.99,West,287.96,2025-09,Monday,False
2025-07-27,CUST0626,Toys,Plush Toy,5,34.37,South,171.85,2025-07,Sunday,True
2025-10-22,CUST0292,Toys,RC Car,1,38.54,East,38.54,2025-10,Wednesday,False
2025-11-27,CUST0538,Home & Kitchen,Throw Pillow,1,25.76,South,25.76,2025-11,Thursday,False
2025-05-06,CUST0224,Apparel,Denim Jeans,5,93.23,South,466.15000000000003,2025-05,Tuesday,False
2025-07-20,CUST0063,Sports,Yoga Mat,5,59.35,West,296.75,2025-07,Sunday,True
2025-09-03,CUST0709,Beauty,Hair Dryer,3,17.82,East,53.46,2025-09,Wednesday,False
2025-05-21,CUST0112,Sports,Yoga Mat,4,45.74,South,182.96,2025-05,Wednesday,False
2025-07-27,CUST0012,Beauty,Face Serum,3,9.12,North,27.36,2025-07,Sunday,True
2025-12-21,CUST0678,Sports,Dumbbell Set,5,140.36,East,701.8000000000001,2025-12,Sunday,True
2025-05-21,CUST0057,Beauty,Hair Dryer,3,10.71,Unknown,32.13,2025-05,Wednesday,False
2025-12-06,CUST0791,Toys,Puzzle 1000pc,1,20.74,North,20.74,2025-12,Saturday,True
2025-04-03,CUST0192,Sports,Yoga Mat,5,19.04,West,95.19999999999999,2025-04,Thursday,False
2025-12-12,CUST0117,Toys,Plush Toy,2,28.77,West,57.54,2025-12,Friday,False
2025-12-13,CUST0641,Beauty,Hair Dryer,5,58.95,South,294.75,2025-12,Saturday,True
2025-05-02,CUST0345,Electronics,Bluetooth Speaker,2,185.39,East,370.78,2025-05,Friday,False
2025-07-05,CUST0098,Home & Kitchen,Non-Stick Pan,1,62.73,North,62.73,2025-07,Saturday,True
2025-09-22,CUST0471,Beauty,Hair Dryer,5,40.43,East,202.15,2025-09,Monday,False
2025-06-06,CUST0121,Toys,Plush Toy,4,75.86,North,303.44,2025-06,Friday,False
2025-03-27,CUST0548,Apparel,Winter Jacket,5,101.73,East,508.65000000000003,2025-03,Thursday,False
2025-12-03,CUST0088,Apparel,Cotton T-Shirt,4,92.11,East,368.44,2025-12,Wednesday,False
2025-12-10,CUST0602,Toys,RC Car,3,53.66,South,160.98,2025-12,Wednesday,False
2025-07-23,CUST0475,Apparel,Running Shoes,2,111.53,East,223.06,2025-07,Wednesday,False
2025-09-14,CUST0365,Sports,Yoga Mat,4,101.62,East,406.48,2025-09,Sunday,True
2025-10-16,CUST0724,Apparel,Cotton T-Shirt,5,106.43,North,532.1500000000001,2025-10,Thursday,False
2025-11-22,CUST0745,Beauty,Face Serum,1,47.5,South,47.5,2025-11,Saturday,True
2025-11-20,CUST0676,Toys,Building Blocks,3,33.7,North,101.10000000000001,2025-11,Thursday,False
2025-07-25,CUST0410,Electronics,Wireless Earbuds,4,142.77,East,571.08,2025-07,Friday,False
2025-12-04,CUST0798,Beauty,Hair Dryer,5,45.53,East,227.65,2025-12,Thursday,False
2025-07-03,CUST0766,Apparel,Denim Jeans,2,71.4,West,142.8,2025-07,Thursday,False
2025-08-22,CUST0383,Sports,Resistance Bands,5,39.98,South,199.89999999999998,2025-08,Friday,False
2025-06-30,CUST0030,Electronics,Laptop Stand,3,209.86,West,629.58,2025-06,Monday,False
2025-12-18,CUST0256,Toys,RC Car,5,66.87,East,334.35,2025-12,Thursday,False
2025-12-25,CUST0580,Apparel,Cotton T-Shirt,2,33.6,South,67.2,2025-12,Thursday,False
2025-11-24,CUST0149,Toys,RC Car,1,39.06,South,39.06,2025-11,Monday,False
2025-08-13,CUST0014,Apparel,Running Shoes,3,80.79,South,242.37,2025-08,Wednesday,False
2025-09-15,CUST0322,Apparel,Winter Jacket,2,41.7,South,83.4,2025-09,Monday,False
2025-03-01,CUST0536,Sports,Yoga Mat,2,107.51,North,215.02,2025-03,Saturday,True
2025-12-24,CUST0183,Beauty,Hair Dryer,1,41.83,North,41.83,2025-12,Wednesday,False
2025-06-05,CUST0767,Beauty,Lip Balm Set,3,15.55,West,46.650000000000006,2025-06,Thursday,False
2025-11-06,CUST0225,Toys,Building Blocks,3,26.36,South,79.08,2025-11,Thursday,False
2025-11-22,CUST0611,Apparel,Denim Jeans,5,67.79,North,338.95000000000005,2025-11,Saturday,True
2025-08-12,CUST0578,Toys,Puzzle 1000pc,2,38.75,North,77.5,2025-08,Tuesday,False
2025-12-06,CUST0269,Electronics,Laptop Stand,5,108.73,East,543.65,2025-12,Saturday,True
2025-04-02,CUST0161,Home & Kitchen,Blender,5,40.29,West,201.45,2025-04,Wednesday,False
2025-10-12,CUST0680,Apparel,Denim Jeans,1,93.98,North,93.98,2025-10,Sunday,True
2025-04-20,CUST0079,Electronics,Bluetooth Speaker,4,197.83,South,791.32,2025-04,Sunday,True
2025-11-09,CUST0495,Apparel,Cotton T-Shirt,4,23.37,North,93.48,2025-11,Sunday,True
2025-07-06,CUST0641,Electronics,Bluetooth Speaker,2,221.21,South,442.42,2025-07,Sunday,True
2025-07-14,CUST0607,Home & Kitchen,Non-Stick Pan,4,66.98,East,267.92,2025-07,Monday,False
2025-11-24,CUST0685,Sports,Dumbbell Set,2,88.09,West,176.18,2025-11,Monday,False
2025-05-29,CUST0103,Electronics,Wireless Earbuds,4,237.01,North,948.04,2025-05,Thursday,False
2025-05-12,CUST0333,Home & Kitchen,LED Lamp,3,43.76,South,131.28,2025-05,Monday,False
2025-02-02,CUST0464,Toys,RC Car,2,43.82,West,87.64,2025-02,Sunday,True
2025-12-29,CUST0462,Toys,RC Car,2,18.22,South,36.44,2025-12,Monday,False
2025-05-03,CUST0435,Home & Kitchen,LED Lamp,5,37.15,East,185.75,2025-05,Saturday,True
2025-10-30,CUST0110,Apparel,Cotton T-Shirt,5,28.0,North,140.0,2025-10,Thursday,False
2025-11-28,CUST0213,Apparel,Denim Jeans,5,113.52,North,567.6,2025-11,Friday,False
2025-04-16,CUST0237,Home & Kitchen,Blender,2,82.81,West,165.62,2025-04,Wednesday,False
2025-06-08,CUST0464,Home & Kitchen,Throw Pillow,3,13.31,West,39.93,2025-06,Sunday,True
2025-05-19,CUST0322,Toys,Puzzle 1000pc,5,33.6,West,168.0,2025-05,Monday,False
2025-07-18,CUST0168,Home & Kitchen,LED Lamp,5,34.09,West,170.45000000000002,2025-07,Friday,False
2025-09-01,CUST0781,Toys,Puzzle 1000pc,3,20.01,South,60.03,2025-09,Monday,False
2025-04-26,CUST0346,Home & Kitchen,Throw Pillow,4,18.07,South,72.28,2025-04,Saturday,True
2025-04-09,CUST0702,Toys,RC Car,3,11.43,North,34.29,2025-04,Wednesday,False
2025-09-14,CUST0120,Toys,RC Car,5,8.38,North,41.900000000000006,2025-09,Sunday,True
2025-10-19,CUST0478,Electronics,Bluetooth Speaker,3,32.35,South,97.05000000000001,2025-10,Sunday,True
2025-11-25,CUST0731,Electronics,Smartwatch,2,150.66,West,301.32,2025-11,Tuesday,False
2025-09-14,CUST0276,Electronics,Wireless Earbuds,2,249.67,North,499.34,2025-09,Sunday,True
2025-01-03,CUST0250,Sports,Dumbbell Set,3,104.01,East,312.03000000000003,2025-01,Friday,False
2025-12-14,CUST0214,Toys,Plush Toy,4,25.66,West,102.64,2025-12,Sunday,True
2025-04-17,CUST0167,Beauty,Hair Dryer,4,24.29,North,97.16,2025-04,Thursday,False
2025-06-05,CUST0448,Toys,RC Car,4,52.45,Unknown,209.8,2025-06,Thursday,False
2025-11-09,CUST0466,Electronics,Wireless Earbuds,4,122.01,East,488.04,2025-11,Sunday,True
2025-06-14,CUST0052,Electronics,Wireless Earbuds,1,33.46,South,33.46,2025-06,Saturday,True
2025-07-11,CUST0465,Beauty,Face Serum,2,7.1,South,14.2,2025-07,Friday,False
2025-09-27,CUST0217,Sports,Dumbbell Set,3,15.46,West,46.38,2025-09,Saturday,True
2025-04-11,CUST0730,Home & Kitchen,Non-Stick Pan,3,30.46,West,91.38,2025-04,Friday,False
2025-04-01,CUST0031,Beauty,Makeup Brush Kit,3,23.71,South,71.13,2025-04,Tuesday,False
2025-04-30,CUST0554,Beauty,Makeup Brush Kit,3,30.94,East,92.82000000000001,2025-04,Wednesday,False
2025-11-18,CUST0327,Electronics,Laptop Stand,5,44.61,South,223.05,2025-11,Tuesday,False
2025-09-15,CUST0689,Beauty,Makeup Brush Kit,2,18.02,North,36.04,2025-09,Monday,False
2025-06-26,CUST0023,Beauty,Lip Balm Set,1,22.29,East,22.29,2025-06,Thursday,False
2025-02-12,CUST0296,Electronics,Wireless Earbuds,3,18.72,North,56.16,2025-02,Wednesday,False
2025-07-13,CUST0552,Home & Kitchen,LED Lamp,2,63.18,Unknown,126.36,2025-07,Sunday,True
2025-07-10,CUST0520,Toys,RC Car,5,6.37,North,31.85,2025-07,Thursday,False
2025-07-26,CUST0391,Electronics,Smartwatch,5,145.61,East,728.0500000000001,2025-07,Saturday,True
2025-12-09,CUST0581,Beauty,Makeup Brush Kit,5,17.72,East,88.6,2025-12,Tuesday,False
2025-02-22,CUST0388,Sports,Resistance Bands,5,42.33,South,211.64999999999998,2025-02,Saturday,True
2025-12-13,CUST0277,Beauty,Lip Balm Set,3,14.91,South,44.730000000000004,2025-12,Saturday,True
2025-03-25,CUST0099,Toys,RC Car,3,50.58,East,151.74,2025-03,Tuesday,False
2025-05-18,CUST0628,Home & Kitchen,Non-Stick Pan,1,26.46,East,26.46,2025-05,Sunday,True
2025-07-07,CUST0059,Toys,Plush Toy,2,46.34,East,92.68,2025-07,Monday,False
2025-03-19,CUST0152,Home & Kitchen,LED Lamp,2,24.03,East,48.06,2025-03,Wednesday,False
2025-09-11,CUST0450,Apparel,Cotton T-Shirt,3,107.46,South,322.38,2025-09,Thursday,False
2025-01-19,CUST0111,Home & Kitchen,Non-Stick Pan,1,66.11,West,66.11,2025-01,Sunday,True
2025-07-19,CUST0157,Sports,Water Bottle,2,38.12,East,76.24,2025-07,Saturday,True
2025-08-17,CUST0707,Home & Kitchen,Blender,2,50.79,South,101.58,2025-08,Sunday,True
2025-08-08,CUST0788,Home & Kitchen,LED Lamp,1,74.13,East,74.13,2025-08,Friday,False
2025-07-21,CUST0590,Toys,Puzzle 1000pc,2,76.85,North,153.7,2025-07,Monday,False
2025-03-02,CUST0327,Electronics,Laptop Stand,2,75.65,North,151.3,2025-03,Sunday,True
2025-09-28,CUST0412,Home & Kitchen,LED Lamp,4,21.44,East,85.76,2025-09,Sunday,True
2025-08-12,CUST0092,Apparel,Denim Jeans,4,81.21,North,324.84,2025-08,Tuesday,False
2025-08-17,CUST0773,Electronics,Bluetooth Speaker,2,191.12,West,382.24,2025-08,Sunday,True
2025-03-15,CUST0422,Electronics,Wireless Earbuds,4,170.49,North,681.96,2025-03,Saturday,True
2025-07-24,CUST0485,Home & Kitchen,Non-Stick Pan,5,28.64,North,143.2,2025-07,Thursday,False
2025-10-01,CUST0345,Beauty,Hair Dryer,4,29.61,South,118.44,2025-10,Wednesday,False
2025-08-31,CUST0158,Toys,Building Blocks,5,61.02,South,305.1,2025-08,Sunday,True
2025-06-12,CUST0067,Toys,Puzzle 1000pc,5,27.39,North,136.95,2025-06,Thursday,False
2025-03-05,CUST0381,Electronics,Smartwatch,5,233.74,North,1168.7,2025-03,Wednesday,False
2025-04-11,CUST0728,Electronics,Wireless Earbuds,5,114.34,South,571.7,2025-04,Friday,False
2025-11-14,CUST0602,Sports,Yoga Mat,3,14.79,West,44.37,2025-11,Friday,False
2025-03-01,CUST0152,Electronics,Bluetooth Speaker,4,39.9,South,159.6,2025-03,Saturday,True
2025-09-17,CUST0207,Beauty,Face Serum,3,47.35,South,142.05,2025-09,Wednesday,False
2025-07-15,CUST0279,Sports,Water Bottle,4,146.19,South,584.76,2025-07,Tuesday,False
2025-06-06,CUST0107,Beauty,Makeup Brush Kit,3,29.45,South,88.35,2025-06,Friday,False
2025-04-27,CUST0281,Electronics,Laptop Stand,4,49.36,West,197.44,2025-04,Sunday,True
2025-05-16,CUST0357,Sports,Resistance Bands,5,50.82,North,254.1,2025-05,Friday,False
2025-07-04,CUST0459,Home & Kitchen,Throw Pillow,3,11.31,North,33.93,2025-07,Friday,False
2025-03-08,CUST0526,Toys,Puzzle 1000pc,5,8.27,South,41.349999999999994,2025-03,Saturday,True
2025-11-05,CUST0798,Sports,Dumbbell Set,3,129.7,North,389.09999999999997,2025-11,Wednesday,False
2025-08-21,CUST0653,Sports,Resistance Bands,3,119.14,East,357.42,2025-08,Thursday,False
2025-12-05,CUST0095,Home & Kitchen,LED Lamp,4,83.07,North,332.28,2025-12,Friday,False
2025-09-28,CUST0180,Electronics,Laptop Stand,2,68.28,West,136.56,2025-09,Sunday,True
2025-11-29,CUST0149,Beauty,Face Serum,4,9.32,North,37.28,2025-11,Saturday,True
2025-10-20,CUST0555,Beauty,Hair Dryer,2,44.15,East,88.3,2025-10,Monday,False
2025-06-20,CUST0564,Toys,Plush Toy,2,53.73,North,107.46,2025-06,Friday,False
2025-06-14,CUST0253,Apparel,Winter Jacket,2,89.15,South,178.3,2025-06,Saturday,True
2025-03-30,CUST0032,Home & Kitchen,Throw Pillow,1,78.67,North,78.67,2025-03,Sunday,True
2025-05-29,CUST0292,Home & Kitchen,Blender,2,58.98,Unknown,117.96,2025-05,Thursday,False
2025-09-20,CUST0390,Beauty,Lip Balm Set,3,13.65,East,40.95,2025-09,Saturday,True
2025-06-24,CUST0718,Sports,Resistance Bands,1,106.86,South,106.86,2025-06,Tuesday,False
2025-09-23,CUST0170,Sports,Yoga Mat,5,35.97,West,179.85,2025-09,Tuesday,False
2025-12-05,CUST0668,Sports,Water Bottle,4,104.95,Unknown,419.8,2025-12,Friday,False
2025-11-15,CUST0187,Apparel,Cotton T-Shirt,2,22.51,West,45.02,2025-11,Saturday,True
2025-11-03,CUST0537,Electronics,Smartwatch,4,227.61,North,910.44,2025-11,Monday,False
2025-09-11,CUST0269,Electronics,Bluetooth Speaker,2,44.44,West,88.88,2025-09,Thursday,False
2025-10-10,CUST0055,Home & Kitchen,LED Lamp,1,77.89,North,77.89,2025-10,Friday,False
2025-11-26,CUST0704,Home & Kitchen,Non-Stick Pan,1,12.62,East,12.62,2025-11,Wednesday,False
2025-06-04,CUST0363,Apparel,Denim Jeans,2,75.97,East,151.94,2025-06,Wednesday,False
2025-01-05,CUST0648,Sports,Water Bottle,5,62.78,South,313.9,2025-01,Sunday,True
2025-05-12,CUST0745,Apparel,Running Shoes,4,13.77,South,55.08,2025-05,Monday,False
2025-01-19,CUST0241,Electronics,Smartwatch,4,39.41,West,157.64,2025-01,Sunday,True
2025-09-08,CUST0583,Apparel,Winter Jacket,3,83.33,South,249.99,2025-09,Monday,False
2025-06-28,CUST0783,Sports,Resistance Bands,2,48.96,North,97.92,2025-06,Saturday,True
2025-02-03,CUST0557,Electronics,Smartwatch,1,77.93,East,77.93,2025-02,Monday,False
2025-05-11,CUST0057,Electronics,Bluetooth Speaker,2,148.16,North,296.32,2025-05,Sunday,True
2025-08-17,CUST0259,Apparel,Cotton T-Shirt,3,97.73,West,293.19,2025-08,Sunday,True
2025-08-24,CUST0784,Sports,Water Bottle,4,105.17,North,420.68,2025-08,Sunday,True
2025-11-20,CUST0362,Sports,Resistance Bands,4,79.67,North,318.68,2025-11,Thursday,False
2025-12-16,CUST0421,Electronics,Smartwatch,1,31.22,East,31.22,2025-12,Tuesday,False
2025-04-30,CUST0611,Electronics,Wireless Earbuds,2,197.79,North,395.58,2025-04,Wednesday,False
2025-11-01,CUST0114,Sports,Resistance Bands,1,56.48,East,56.48,2025-11,Saturday,True
2025-09-28,CUST0784,Electronics,Smartwatch,1,90.24,East,90.24,2025-09,Sunday,True
2025-01-02,CUST0429,Beauty,Face Serum,2,45.27,West,90.54,2025-01,Thursday,False
2025-09-05,CUST0646,Beauty,Face Serum,5,8.32,West,41.6,2025-09,Friday,False
2025-03-09,CUST0489,Toys,Building Blocks,1,38.12,South,38.12,2025-03,Sunday,True
2025-11-24,CUST0225,Sports,Yoga Mat,1,128.43,West,128.43,2025-11,Monday,False
2025-11-07,CUST0632,Beauty,Lip Balm Set,3,20.46,South,61.38,2025-11,Friday,False
2025-06-21,CUST0706,Electronics,Laptop Stand,5,32.7,East,163.5,2025-06,Saturday,True
2025-04-21,CUST0414,Toys,Puzzle 1000pc,4,29.02,West,116.08,2025-04,Monday,False
2025-12-12,CUST0234,Beauty,Hair Dryer,2,16.41,South,32.82,2025-12,Friday,False
2025-11-08,CUST0607,Home & Kitchen,LED Lamp,3,69.02,North,207.06,2025-11,Saturday,True
2025-11-10,CUST0140,Toys,Puzzle 1000pc,2,66.08,West,132.16,2025-11,Monday,False
2025-02-12,CUST0604,Toys,Building Blocks,3,13.61,Unknown,40.83,2025-02,Wednesday,False
2025-12-11,CUST0310,Toys,Plush Toy,4,66.19,South,264.76,2025-12,Thursday,False
2025-07-14,CUST0647,Home & Kitchen,Non-Stick Pan,5,70.55,North,352.75,2025-07,Monday,False
2025-08-28,CUST0666,Home & Kitchen,Non-Stick Pan,5,16.09,East,80.45,2025-08,Thursday,False
2025-12-05,CUST0483,Toys,RC Car,2,49.47,West,98.94,2025-12,Friday,False
2025-12-12,CUST0356,Electronics,Bluetooth Speaker,5,224.15,East,1120.75,2025-12,Friday,False
2025-12-30,CUST0077,Apparel,Winter Jacket,3,22.37,North,67.11,2025-12,Tuesday,False
2025-02-12,CUST0171,Home & Kitchen,LED Lamp,2,17.89,East,35.78,2025-02,Wednesday,False
2025-10-01,CUST0188,Sports,Yoga Mat,1,65.68,East,65.68,2025-10,Wednesday,False
2025-06-06,CUST0731,Home & Kitchen,Throw Pillow,1,9.74,North,9.74,2025-06,Friday,False
2025-10-21,CUST0264,Apparel,Cotton T-Shirt,4,99.72,East,398.88,2025-10,Tuesday,False
2025-08-27,CUST0257,Sports,Water Bottle,4,149.19,North,596.76,2025-08,Wednesday,False
2025-10-23,CUST0727,Home & Kitchen,Throw Pillow,3,28.86,West,86.58,2025-10,Thursday,False
2025-05-29,CUST0519,Home & Kitchen,Non-Stick Pan,2,36.37,West,72.74,2025-05,Thursday,False
2025-09-13,CUST0581,Home & Kitchen,Blender,5,11.15,North,55.75,2025-09,Saturday,True
2025-05-23,CUST0368,Electronics,Bluetooth Speaker,3,224.09,South,672.27,2025-05,Friday,False
2025-06-04,CUST0394,Home & Kitchen,LED Lamp,1,39.41,Unknown,39.41,2025-06,Wednesday,False
2025-03-07,CUST0052,Apparel,Running Shoes,4,29.75,North,119.0,2025-03,Friday,False
2025-07-26,CUST0218,Toys,Puzzle 1000pc,2,58.07,West,116.14,2025-07,Saturday,True
2025-11-02,CUST0744,Sports,Dumbbell Set,3,131.83,North,395.49,2025-11,Sunday,True
2025-11-25,CUST0758,Home & Kitchen,Throw Pillow,3,86.15,North,258.45000000000005,2025-11,Tuesday,False
2025-01-18,CUST0566,Apparel,Winter Jacket,2,112.22,South,224.44,2025-01,Saturday,True
2025-10-18,CUST0118,Beauty,Face Serum,5,37.9,North,189.5,2025-10,Saturday,True
2025-07-16,CUST0377,Apparel,Running Shoes,1,30.94,North,30.94,2025-07,Wednesday,False
2025-01-12,CUST0150,Apparel,Denim Jeans,1,85.79,West,85.79,2025-01,Sunday,True
2025-09-06,CUST0197,Toys,Puzzle 1000pc,5,40.87,West,204.35,2025-09,Saturday,True
2025-08-30,CUST0052,Beauty,Face Serum,1,50.89,South,50.89,2025-08,Saturday,True
2025-02-26,CUST0771,Toys,Building Blocks,5,29.58,East,147.89999999999998,2025-02,Wednesday,False
2025-06-25,CUST0645,Toys,Puzzle 1000pc,2,19.09,South,38.18,2025-06,Wednesday,False
2025-07-31,CUST0255,Apparel,Cotton T-Shirt,5,75.24,South,376.2,2025-07,Thursday,False
2025-02-03,CUST0706,Home & Kitchen,Blender,3,48.97,West,146.91,2025-02,Monday,False
2025-11-21,CUST0377,Home & Kitchen,Throw Pillow,1,58.1,North,58.1,2025-11,Friday,False
2025-07-24,CUST0695,Beauty,Hair Dryer,1,11.78,East,11.78,2025-07,Thursday,False
2025-10-28,CUST0344,Beauty,Makeup Brush Kit,1,49.45,West,49.45,2025-10,Tuesday,False
2025-09-16,CUST0602,Sports,Water Bottle,2,11.36,North,22.72,2025-09,Tuesday,False
2025-10-27,CUST0139,Beauty,Face Serum,2,10.47,South,20.94,2025-10,Monday,False
2025-12-30,CUST0184,Toys,Building Blocks,1,56.46,East,56.46,2025-12,Tuesday,False
2025-05-13,CUST0028,Apparel,Winter Jacket,3,94.62,West,283.86,2025-05,Tuesday,False
2025-07-19,CUST0179,Electronics,Laptop Stand,1,67.78,East,67.78,2025-07,Saturday,True
2025-03-29,CUST0258,Beauty,Hair Dryer,1,39.68,West,39.68,2025-03,Saturday,True
2025-03-28,CUST0486,Toys,RC Car,1,26.15,Unknown,26.15,2025-03,Friday,False
2025-07-03,CUST0334,Beauty,Face Serum,1,7.35,West,7.35,2025-07,Thursday,False
2025-11-28,CUST0426,Electronics,Smartwatch,3,220.03,West,660.09,2025-11,Friday,False
2025-08-07,CUST0376,Electronics,Bluetooth Speaker,4,95.61,West,382.44,2025-08,Thursday,False
2025-10-13,CUST0080,Apparel,Running Shoes,1,110.09,East,110.09,2025-10,Monday,False
2025-10-07,CUST0710,Apparel,Winter Jacket,3,83.33,West,249.99,2025-10,Tuesday,False
2025-09-06,CUST0535,Electronics,Smartwatch,3,172.68,East,518.04,2025-09,Saturday,True
2025-11-04,CUST0407,Home & Kitchen,LED Lamp,5,56.79,North,283.95,2025-11,Tuesday,False
2025-12-06,CUST0785,Electronics,Bluetooth Speaker,1,128.99,South,128.99,2025-12,Saturday,True
2025-12-28,CUST0314,Electronics,Smartwatch,2,126.91,West,253.82,2025-12,Sunday,True
2025-12-15,CUST0641,Electronics,Laptop Stand,3,105.88,West,317.64,2025-12,Monday,False
2025-07-21,CUST0632,Apparel,Denim Jeans,5,58.84,South,294.20000000000005,2025-07,Monday,False
2025-06-28,CUST0436,Sports,Yoga Mat,3,56.82,North,170.46,2025-06,Saturday,True
2025-02-26,CUST0173,Toys,Plush Toy,5,18.57,West,92.85,2025-02,Wednesday,False
2025-10-10,CUST0592,Beauty,Makeup Brush Kit,4,39.23,East,156.92,2025-10,Friday,False
2025-01-23,CUST0520,Electronics,Smartwatch,5,221.19,West,1105.95,2025-01,Thursday,False
2025-03-24,CUST0330,Sports,Yoga Mat,3,21.73,West,65.19,2025-03,Monday,False
2025-11-24,CUST0570,Home & Kitchen,LED Lamp,3,15.11,South,45.33,2025-11,Monday,False
2025-07-26,CUST0162,Sports,Dumbbell Set,3,99.85,East,299.54999999999995,2025-07,Saturday,True
2025-11-05,CUST0153,Beauty,Lip Balm Set,1,38.92,South,38.92,2025-11,Wednesday,False
2025-03-29,CUST0713,Beauty,Hair Dryer,1,8.65,South,8.65,2025-03,Saturday,True
2025-05-21,CUST0341,Beauty,Lip Balm Set,2,46.74,North,93.48,2025-05,Wednesday,False
2025-04-17,CUST0560,Electronics,Bluetooth Speaker,5,158.88,East,794.4,2025-04,Thursday,False
2025-07-11,CUST0694,Toys,Plush Toy,2,35.67,East,71.34,2025-07,Friday,False
2025-11-14,CUST0429,Sports,Yoga Mat,4,50.64,South,202.56,2025-11,Friday,False
2025-08-20,CUST0409,Beauty,Lip Balm Set,4,47.5,West,190.0,2025-08,Wednesday,False
2025-08-28,CUST0411,Toys,Puzzle 1000pc,4,44.7,South,178.8,2025-08,Thursday,False
2025-06-24,CUST0364,Home & Kitchen,Non-Stick Pan,5,55.55,North,277.75,2025-06,Tuesday,False
2025-12-02,CUST0302,Beauty,Lip Balm Set,3,9.29,North,27.869999999999997,2025-12,Tuesday,False
2025-01-21,CUST0703,Beauty,Lip Balm Set,1,49.75,East,49.75,2025-01,Tuesday,False
2025-10-31,CUST0094,Electronics,Smartwatch,1,67.12,East,67.12,2025-10,Friday,False
2025-03-15,CUST0598,Toys,Puzzle 1000pc,1,43.0,North,43.0,2025-03,Saturday,True
